symbol,Date,Close,High,low,Open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2016-09-01 00:00:00+00:00,106.73,106.8,105.62,106.14,26701523,25.05707417,25.07350812,24.79647872,24.91855947,106806092,0,1
AAPL,2016-09-02 00:00:00+00:00,107.73,108,106.82,107.7,26802450,25.29184485,25.35523293,25.07820353,25.28480173,107209800,0,1
AAPL,2016-09-06 00:00:00+00:00,107.7,108.3,107.51,107.9,26880391,25.28480173,25.42566413,25.2401953,25.33175586,107521564,0,1
AAPL,2016-09-07 00:00:00+00:00,108.36,108.76,107.07,107.83,42364328,25.43975037,25.53365864,25.1368962,25.31532191,169457312,0,1
AAPL,2016-09-08 00:00:00+00:00,105.52,107.27,105.24,107.25,53002026,24.77300165,25.18385034,24.70726587,25.17915492,212008104,0,1
AAPL,2016-09-09 00:00:00+00:00,103.13,105.72,103.13,104.64,46556984,24.21189974,24.81995579,24.21189974,24.56640346,186227936,0,1
AAPL,2016-09-12 00:00:00+00:00,105.44,105.72,102.53,102.65,45292770,24.75422,24.81995579,24.07103734,24.09920982,181171080,0,1
AAPL,2016-09-13 00:00:00+00:00,107.95,108.79,107.24,107.51,62176190,25.3434944,25.54070176,25.17680722,25.2401953,248704760,0,1
AAPL,2016-09-14 00:00:00+00:00,111.77,113.03,108.6,108.73,112340318,26.24031838,26.53612943,25.49609533,25.52661552,449361272,0,1
AAPL,2016-09-15 00:00:00+00:00,115.57,115.73,113.49,113.86,90613177,27.13244694,27.17001025,26.64412394,26.73098909,362452708,0,1
AAPL,2016-09-16 00:00:00+00:00,114.92,116.13,114.04,115.12,79886911,26.979846,27.26391852,26.77324781,27.02680014,319547644,0,1
AAPL,2016-09-19 00:00:00+00:00,113.58,116.18,113.25,115.19,47023046,26.6652533,27.27565705,26.58777897,27.04323408,188092184,0,1
AAPL,2016-09-20 00:00:00+00:00,113.57,114.12,112.51,113.05,34514269,26.66290559,26.79202946,26.41404868,26.54082484,138057076,0,1
AAPL,2016-09-21 00:00:00+00:00,113.55,113.989,112.441,113.85,36003185,26.65821018,26.7612745,26.3978495,26.72864138,144012740,0,1
AAPL,2016-09-22 00:00:00+00:00,114.62,114.94,114,114.35,31073984,26.9094148,26.98454142,26.76385698,26.84602672,124295936,0,1
AAPL,2016-09-23 00:00:00+00:00,112.71,114.79,111.55,114.42,52481151,26.46100281,26.94932581,26.18866883,26.86246066,209924604,0,1
AAPL,2016-09-26 00:00:00+00:00,112.88,113.39,111.55,111.64,29869442,26.50091382,26.62064687,26.18866883,26.20979819,119477768,0,1
AAPL,2016-09-27 00:00:00+00:00,113.09,113.18,112.34,113,24607412,26.55021567,26.57134503,26.37413766,26.52908631,98429648,0,1
AAPL,2016-09-28 00:00:00+00:00,113.95,114.64,113.43,113.69,29641085,26.75211845,26.91411021,26.6300377,26.69107807,118564340,0,1
AAPL,2016-09-29 00:00:00+00:00,112.18,113.8,111.8,113.16,35886990,26.33657435,26.71690285,26.2473615,26.56664961,143547960,0,1
AAPL,2016-09-30 00:00:00+00:00,113.05,113.37,111.8,112.46,36379106,26.54082484,26.61595146,26.2473615,26.40231014,145516424,0,1
AAPL,2016-10-03 00:00:00+00:00,112.52,113.05,112.28,112.71,21701760,26.41639638,26.54082484,26.36005142,26.46100281,86807040,0,1
AAPL,2016-10-04 00:00:00+00:00,113,114.31,112.63,113.06,29736835,26.52908631,26.83663589,26.44222116,26.54317255,118947340,0,1
AAPL,2016-10-05 00:00:00+00:00,113.05,113.66,112.69,113.4,21453089,26.54082484,26.68403495,26.4563074,26.62299458,85812356,0,1
AAPL,2016-10-06 00:00:00+00:00,113.89,114.34,113.13,113.7,28779313,26.73803221,26.84367901,26.55960649,26.69342578,115117252,0,1
AAPL,2016-10-07 00:00:00+00:00,114.06,114.56,113.51,114.31,24358443,26.77794322,26.89532856,26.64881935,26.83663589,97433772,0,1
AAPL,2016-10-10 00:00:00+00:00,116.05,116.75,114.72,115.02,36235956,27.24513687,27.40947634,26.93289187,27.00332307,144943824,0,1
AAPL,2016-10-11 00:00:00+00:00,116.3,118.69,116.2,117.7,64041043,27.30382953,27.86493145,27.28035247,27.63250848,256164172,0,1
AAPL,2016-10-12 00:00:00+00:00,117.34,117.98,116.75,117.35,37586787,27.54799104,27.69824427,27.40947634,27.55033874,150347148,0,1
AAPL,2016-10-13 00:00:00+00:00,116.98,117.44,115.72,116.79,35192406,27.46347359,27.5714681,27.16766254,27.41886717,140769624,0,1
AAPL,2016-10-14 00:00:00+00:00,117.63,118.17,117.13,117.88,35652191,27.61607453,27.7428507,27.49868919,27.6747672,142608764,0,1
AAPL,2016-10-17 00:00:00+00:00,117.55,117.84,116.78,117.33,23624896,27.59729288,27.66537637,27.41651946,27.54564333,94499584,0,1
AAPL,2016-10-18 00:00:00+00:00,117.47,118.21,117.45,118.18,24553478,27.57851122,27.75224152,27.57381581,27.7451984,98213912,0,1
AAPL,2016-10-19 00:00:00+00:00,117.12,117.76,113.8,117.25,20034594,27.49634149,27.64659472,26.71690285,27.52686168,80138376,0,1
AAPL,2016-10-20 00:00:00+00:00,117.06,117.38,116.33,116.86,24125801,27.48225525,27.55738186,27.31087265,27.43530111,96503204,0,1
AAPL,2016-10-21 00:00:00+00:00,116.6,116.91,116.28,116.81,23192665,27.37426074,27.44703965,27.29913412,27.42356258,92770660,0,1
AAPL,2016-10-24 00:00:00+00:00,117.65,117.74,117,117.1,23538673,27.62076995,27.64189931,27.46816901,27.49164607,94154692,0,1
AAPL,2016-10-25 00:00:00+00:00,118.25,118.36,117.31,117.95,48128970,27.76163235,27.78745713,27.54094792,27.69120115,192515880,0,1
AAPL,2016-10-26 00:00:00+00:00,115.59,115.7,113.31,114.31,66134219,27.13714235,27.16296713,26.60186522,26.83663589,264536876,0,1
AAPL,2016-10-27 00:00:00+00:00,114.48,115.86,114.1,115.39,34562045,26.87654691,27.20053044,26.78733405,27.09018822,138248180,0,1
AAPL,2016-10-28 00:00:00+00:00,113.72,115.21,113.45,113.87,37861662,26.69812119,27.0479295,26.63473311,26.73333679,151446648,0,1
AAPL,2016-10-31 00:00:00+00:00,113.54,114.23,113.2,113.65,26419398,26.65586247,26.81785424,26.57604044,26.68168724,105677592,0,1
AAPL,2016-11-01 00:00:00+00:00,111.49,113.77,110.53,113.46,43825812,26.17458259,26.70985973,25.94920274,26.63708082,175303248,0,1
AAPL,2016-11-02 00:00:00+00:00,111.59,112.35,111.23,111.4,28331709,26.19805965,26.37648537,26.11354221,26.15345323,113326836,0,1
AAPL,2016-11-03 00:00:00+00:00,109.83,111.46,109.55,110.98,26932602,25.91868255,26.30334478,25.8526056,26.19007001,107730408,0.57,1
AAPL,2016-11-04 00:00:00+00:00,108.84,110.25,108.11,108.53,30836997,25.68505334,26.01779797,25.5127813,25.61189672,123347988,0,1
AAPL,2016-11-07 00:00:00+00:00,110.41,110.51,109.46,110.08,32560000,26.05555623,26.07915514,25.83136658,25.97767982,130240000,0,1
AAPL,2016-11-08 00:00:00+00:00,111.06,111.72,109.7,110.31,24254179,26.20894914,26.36470194,25.88800397,26.03195732,97016716,0,1
AAPL,2016-11-09 00:00:00+00:00,110.88,111.32,108.05,109.88,59176361,26.1664711,26.27030631,25.49862196,25.93048201,236705444,0,1
AAPL,2016-11-10 00:00:00+00:00,107.79,111.09,105.83,111.09,57134541,25.43726479,26.21602881,24.97472616,26.21602881,228538164,0,1
AAPL,2016-11-11 00:00:00+00:00,108.43,108.87,106.55,106.92,34143898,25.58829781,25.69213302,25.14463831,25.23195428,136575592,0,1
AAPL,2016-11-14 00:00:00+00:00,105.71,107.809,104.08,107.32,51175504,24.94640747,25.44174858,24.56174524,25.32634992,204702016,0,1
AAPL,2016-11-15 00:00:00+00:00,107.11,107.68,106.1593,106.57,32264510,25.27679221,25.41130599,25.05243737,25.14935809,129058040,0,1
AAPL,2016-11-16 00:00:00+00:00,109.99,110.23,106.6,106.7,58840522,25.95644081,26.01307819,25.15643777,25.18003668,235362088,0,1
AAPL,2016-11-17 00:00:00+00:00,109.95,110.35,108.83,109.81,27632003,25.94700124,26.04139688,25.68269345,25.91396277,110528012,0,1
AAPL,2016-11-18 00:00:00+00:00,110.06,110.54,109.66,109.72,28428917,25.97296004,26.08623481,25.8785644,25.89272375,113715668,0,1
AAPL,2016-11-21 00:00:00+00:00,111.73,111.99,110.01,110.12,29264571,26.36706184,26.428419,25.96116059,25.98711939,117058284,0,1
AAPL,2016-11-22 00:00:00+00:00,111.8,112.42,111.4,111.95,25965534,26.38358107,26.52989431,26.28918543,26.41897944,103862136,0,1
AAPL,2016-11-23 00:00:00+00:00,111.23,111.51,110.33,111.36,27426394,26.24906729,26.31514423,26.0366771,26.27974587,109705576,0,1
AAPL,2016-11-25 00:00:00+00:00,111.79,111.87,110.95,111.13,11475922,26.38122118,26.40010031,26.18299034,26.22546838,45903688,0,1
AAPL,2016-11-28 00:00:00+00:00,111.57,112.465,111.39,111.43,27193983,26.32930358,26.54051382,26.28682554,26.29626511,108775932,0,1
AAPL,2016-11-29 00:00:00+00:00,111.46,112.03,110.07,110.78,28528750,26.30334478,26.43785856,25.97531993,26.14287219,114115000,0,1
AAPL,2016-11-30 00:00:00+00:00,110.52,112.2,110.27,111.56,36162258,26.08151503,26.47797671,26.02251775,26.32694369,144649032,0,1
AAPL,2016-12-01 00:00:00+00:00,109.49,110.94,109.03,110.365,37086862,25.83844626,26.18063045,25.72989127,26.04493672,148347448,0,1
AAPL,2016-12-02 00:00:00+00:00,109.9,110.09,108.85,109.17,26527997,25.93520179,25.98003972,25.68741324,25.76292975,106111988,0,1
AAPL,2016-12-05 00:00:00+00:00,109.11,110.03,108.25,110,34324540,25.7487704,25.96588037,25.54581978,25.9588007,137298160,0,1
AAPL,2016-12-06 00:00:00+00:00,109.95,110.36,109.19,109.5,26195462,25.94700124,26.04375677,25.76764953,25.84080615,104781848,0,1
AAPL,2016-12-07 00:00:00+00:00,111.03,111.19,109.16,109.26,29998719,26.20186947,26.23962772,25.76056986,25.78416876,119994876,0,1
AAPL,2016-12-08 00:00:00+00:00,112.12,112.43,110.6,110.86,27068316,26.45909758,26.5322542,26.10039416,26.16175132,108273264,0,1
AAPL,2016-12-09 00:00:00+00:00,113.95,114.7,112.31,112.31,34402627,26.89095763,27.06794945,26.50393551,26.50393551,137610508,0,1
AAPL,2016-12-12 00:00:00+00:00,113.3,115,112.49,113.29,26374377,26.73756472,27.13874618,26.54641355,26.73520483,105497508,0,1
AAPL,2016-12-13 00:00:00+00:00,115.19,115.92,113.75,113.84,43733811,27.18358411,27.35585615,26.84375981,26.86499883,174935244,0,1
AAPL,2016-12-14 00:00:00+00:00,115.19,116.2,114.98,115.04,34031834,27.18358411,27.4219331,27.1340264,27.14818575,136127336,0,1
AAPL,2016-12-15 00:00:00+00:00,115.82,116.73,115.23,115.38,46524544,27.33225724,27.54700732,27.19302368,27.22842204,186098176,0,1
AAPL,2016-12-16 00:00:00+00:00,115.97,116.5,115.645,116.47,44351134,27.36765561,27.49272983,27.29095915,27.48565016,177404536,0,1
AAPL,2016-12-19 00:00:00+00:00,116.64,117.38,115.75,115.8,27779423,27.5257683,27.70040023,27.31573801,27.32753746,111117692,0,1
AAPL,2016-12-20 00:00:00+00:00,116.95,117.5,116.68,116.74,21424965,27.59892492,27.72871893,27.53520787,27.54936721,85699860,0,1
AAPL,2016-12-21 00:00:00+00:00,117.06,117.4,116.78,116.8,23783165,27.62488372,27.70512002,27.55880678,27.56352656,95132660,0,1
AAPL,2016-12-22 00:00:00+00:00,116.29,116.51,115.64,116.35,26085854,27.44317212,27.49508972,27.28977921,27.45733146,104343416,0,1
AAPL,2016-12-23 00:00:00+00:00,116.52,116.52,115.59,115.59,14249484,27.49744961,27.49744961,27.27797975,27.27797975,56997936,0,1
AAPL,2016-12-27 00:00:00+00:00,117.26,117.8,116.49,116.52,18296855,27.67208154,27.79951566,27.49036994,27.49744961,73187420,0,1
AAPL,2016-12-28 00:00:00+00:00,116.76,118.0166,116.2,117.52,20905892,27.55408699,27.85063089,27.4219331,27.73343871,83623568,0,1
AAPL,2016-12-29 00:00:00+00:00,116.73,117.1095,116.4,116.45,15039519,27.54700732,27.63656518,27.46913092,27.48093037,60158076,0,1
AAPL,2016-12-30 00:00:00+00:00,115.82,117.2,115.43,116.65,30586265,27.33225724,27.6579222,27.24022149,27.52812819,122345060,0,1
AAPL,2017-01-03 00:00:00+00:00,116.15,116.33,114.76,115.8,28781865,27.41013364,27.45261168,27.0821088,27.32753746,115127460,0,1
AAPL,2017-01-04 00:00:00+00:00,116.02,116.51,115.75,115.85,21118116,27.37945506,27.49508972,27.31573801,27.33933692,84472464,0,1
AAPL,2017-01-05 00:00:00+00:00,116.61,116.8642,115.81,115.92,22193587,27.51868863,27.57867706,27.32989735,27.35585615,88774348,0,1
AAPL,2017-01-06 00:00:00+00:00,117.91,118.16,116.47,116.78,31751900,27.82547446,27.88447173,27.48565016,27.55880678,127007600,0,1
AAPL,2017-01-09 00:00:00+00:00,118.99,119.43,117.94,117.95,33561948,28.08034268,28.18417788,27.83255413,27.83491402,134247792,0,1
AAPL,2017-01-10 00:00:00+00:00,119.11,119.38,118.3,118.77,24462051,28.10866137,28.17237843,27.9175102,28.02842508,97848204,0,1
AAPL,2017-01-11 00:00:00+00:00,119.75,119.93,118.6,118.74,27588593,28.25969439,28.30217243,27.98830693,28.02134541,110354372,0,1
AAPL,2017-01-12 00:00:00+00:00,119.25,119.3,118.21,118.895,27086220,28.14169985,28.1534993,27.89627119,28.05792372,108344880,0,1
AAPL,2017-01-13 00:00:00+00:00,119.04,119.62,118.81,119.11,26111948,28.09214214,28.22901581,28.03786464,28.10866137,104447792,0,1
AAPL,2017-01-17 00:00:00+00:00,120,120.24,118.22,118.34,34439843,28.31869167,28.37532905,27.89863108,27.92694977,137759372,0,1
AAPL,2017-01-18 00:00:00+00:00,119.99,120.5,119.71,120,23712961,28.31633178,28.43668622,28.25025483,28.31869167,94851844,0,1
AAPL,2017-01-19 00:00:00+00:00,119.78,120.09,119.37,119.4,25597291,28.26677407,28.33993069,28.17001854,28.17709821,102389164,0,1
AAPL,2017-01-20 00:00:00+00:00,120,120.45,119.7346,120.45,32597892,28.31869167,28.42488676,28.25606016,28.42488676,130391568,0,1
AAPL,2017-01-23 00:00:00+00:00,120.08,120.81,119.77,120,22050218,28.3375708,28.50984284,28.26441418,28.31869167,88200872,0,1
AAPL,2017-01-24 00:00:00+00:00,119.97,120.1,119.5,119.55,23211038,28.311612,28.34229058,28.20069712,28.21249658,92844152,0,1
AAPL,2017-01-25 00:00:00+00:00,121.88,122.1,120.28,120.42,32586673,28.76235117,28.81426877,28.38476862,28.41780709,130346692,0,1
AAPL,2017-01-26 00:00:00+00:00,121.94,122.44,121.6,121.67,26337576,28.77651052,28.89450507,28.69627422,28.71279346,105350304,0,1
AAPL,2017-01-27 00:00:00+00:00,121.95,122.35,121.6,122.14,20562944,28.77887041,28.87326605,28.69627422,28.82370834,82251776,0,1
AAPL,2017-01-30 00:00:00+00:00,121.63,121.63,120.66,120.93,30377503,28.7033539,28.7033539,28.47444447,28.53816153,121510012,0,1
AAPL,2017-01-31 00:00:00+00:00,121.35,121.39,120.62,121.15,49200993,28.63727695,28.64671651,28.46500491,28.59007913,196803972,0,1
AAPL,2017-02-01 00:00:00+00:00,128.75,130.49,127.01,127.03,111985040,30.38359627,30.7942173,29.97297524,29.97769502,447940160,0,1
AAPL,2017-02-02 00:00:00+00:00,128.53,129.39,127.78,127.975,33710411,30.33167867,30.53462929,30.15468685,30.20070472,134841644,0,1
AAPL,2017-02-03 00:00:00+00:00,129.08,129.19,128.16,128.31,24507301,30.46147267,30.48743147,30.2443627,30.27976107,98029204,0,1
AAPL,2017-02-06 00:00:00+00:00,130.29,130.5,128.9,129.13,26845924,30.74701948,30.79657719,30.41899463,30.47327213,107383696,0,1
AAPL,2017-02-07 00:00:00+00:00,131.53,132.09,130.45,130.54,38183841,31.03964596,31.17179985,30.78477774,30.80601675,152735364,0,1
AAPL,2017-02-08 00:00:00+00:00,132.04,132.22,131.22,131.35,23004072,31.1600004,31.20247844,30.96648934,30.99716792,92016288,0,1
AAPL,2017-02-09 00:00:00+00:00,132.42,132.445,131.12,131.65,28349859,31.38419004,31.39011517,31.07608366,31.20169626,113399436,0.57,1
AAPL,2017-02-10 00:00:00+00:00,132.12,132.94,132.05,132.46,20065458,31.31308857,31.5074326,31.29649823,31.39367024,80261832,0,1
AAPL,2017-02-13 00:00:00+00:00,133.29,133.82,132.75,133.08,23035421,31.59038431,31.71599691,31.46240166,31.54061328,92141684,0,1
AAPL,2017-02-14 00:00:00+00:00,135.02,135.09,133.25,133.47,33226223,32.00040281,32.01699315,31.58090412,31.6330452,132904892,0,1
AAPL,2017-02-15 00:00:00+00:00,135.51,136.27,134.62,135.52,35623100,32.11653521,32.29665894,31.90560084,32.11890526,142492400,0,1
AAPL,2017-02-16 00:00:00+00:00,135.345,135.9,134.8398,135.67,22584555,32.0774294,32.20896713,31.95769452,32.154456,90338220,0,1
AAPL,2017-02-17 00:00:00+00:00,135.72,135.83,135.1,135.1,22198197,32.16630624,32.19237678,32.0193632,32.0193632,88792788,0,1
AAPL,2017-02-21 00:00:00+00:00,136.7,136.75,135.98,136.23,24507156,32.39857105,32.4104213,32.22792752,32.28717875,98028624,0,1
AAPL,2017-02-22 00:00:00+00:00,137.11,137.12,136.11,136.43,20836932,32.49574307,32.49811311,32.25873816,32.33457973,83347728,0,1
AAPL,2017-02-23 00:00:00+00:00,136.53,137.48,136.3,137.38,20788186,32.35828022,32.58343488,32.30376909,32.55973439,83152744,0,1
AAPL,2017-02-24 00:00:00+00:00,136.66,136.66,135.28,135.91,21776585,32.38909086,32.38909086,32.06202408,32.21133717,87106340,0,1
AAPL,2017-02-27 00:00:00+00:00,136.93,137.435,136.28,137.14,20257426,32.45308218,32.57276966,32.29902899,32.50285321,81029704,0,1
AAPL,2017-02-28 00:00:00+00:00,136.99,137.435,136.7,137.08,23482860,32.46730248,32.57276966,32.39857105,32.48863292,93931440,0,1
AAPL,2017-03-01 00:00:00+00:00,139.79,140.15,137.595,137.89,36414585,33.13091622,33.21623799,32.61069045,32.68060689,145658340,0,1
AAPL,2017-03-02 00:00:00+00:00,138.96,140.2786,138.76,140,26210984,32.93420215,33.24671682,32.88680117,33.18068725,104843936,0,1
AAPL,2017-03-03 00:00:00+00:00,139.78,139.83,138.59,138.78,21571121,33.12854617,33.14039642,32.84651033,32.89154126,86284484,0,1
AAPL,2017-03-06 00:00:00+00:00,139.34,139.77,138.5959,139.365,21750044,33.02426401,33.12617612,32.84790866,33.03018914,87000176,0,1
AAPL,2017-03-07 00:00:00+00:00,139.52,139.98,138.79,139.06,17446297,33.0669249,33.17594715,32.89391131,32.95790264,69785188,0,1
AAPL,2017-03-08 00:00:00+00:00,139,139.8,138.82,138.95,18707236,32.94368234,33.13328627,32.90102146,32.9318321,74828944,0,1
AAPL,2017-03-09 00:00:00+00:00,138.68,138.79,137.05,138.74,22155904,32.86784077,32.89391131,32.48152277,32.88206107,88623616,0,1
AAPL,2017-03-10 00:00:00+00:00,139.14,139.3571,138.64,139.25,19612801,32.97686303,33.0283168,32.85836058,33.00293357,78451204,0,1
AAPL,2017-03-13 00:00:00+00:00,139.2,139.43,138.82,138.85,17421717,32.99108333,33.04559445,32.90102146,32.90813161,69686868,0,1
AAPL,2017-03-14 00:00:00+00:00,138.99,139.65,138.84,139.3,15309065,32.94131229,33.09773553,32.90576156,33.01478382,61236260,0,1
AAPL,2017-03-15 00:00:00+00:00,140.46,140.7501,139.025,139.41,25691774,33.28970951,33.35846463,32.94960747,33.04085436,102767096,0,1
AAPL,2017-03-16 00:00:00+00:00,140.69,141.02,140.26,140.72,19231998,33.34422064,33.42243226,33.24230853,33.35133079,76927992,0,1
AAPL,2017-03-17 00:00:00+00:00,139.99,141,139.89,141,43884952,33.1783172,33.41769216,33.15461671,33.41769216,175539808,0,1
AAPL,2017-03-20 00:00:00+00:00,141.46,141.5,140.23,140.4,21542038,33.52671442,33.53619462,33.23519838,33.27548922,86168152,0,1
AAPL,2017-03-21 00:00:00+00:00,139.84,142.8,139.73,142.11,39529912,33.14276647,33.844301,33.11669593,33.68076761,158119648,0,1
AAPL,2017-03-22 00:00:00+00:00,141.42,141.6,139.76,139.845,25860165,33.51723422,33.55989511,33.12380607,33.14395149,103440660,0,1
AAPL,2017-03-23 00:00:00+00:00,140.92,141.5844,140.61,141.26,20346301,33.39873177,33.55619783,33.32526025,33.47931344,81385204,0,1
AAPL,2017-03-24 00:00:00+00:00,140.64,141.74,140.35,141.5,22395563,33.33237039,33.59307579,33.26363897,33.53619462,89582252,0,1
AAPL,2017-03-27 00:00:00+00:00,140.88,141.22,138.62,139.39,23575094,33.38925157,33.46983324,32.85362048,33.03611426,94300376,0,1
AAPL,2017-03-28 00:00:00+00:00,143.8,144.04,140.62,140.91,33374805,34.08130591,34.13818708,33.3276303,33.39636172,133499220,0,1
AAPL,2017-03-29 00:00:00+00:00,144.12,144.49,143.19,143.68,29189955,34.15714748,34.24483929,33.93673291,34.05286532,116759820,0,1
AAPL,2017-03-30 00:00:00+00:00,143.93,144.5,143.5,144.19,21207252,34.11211654,34.24720934,34.01020443,34.17373782,84829008,0,1
AAPL,2017-03-31 00:00:00+00:00,143.66,144.27,143.01,143.72,19661651,34.04812522,34.19269821,33.89407203,34.06234551,78646604,0,1
AAPL,2017-04-03 00:00:00+00:00,143.7,144.12,143.05,143.71,19985714,34.05760542,34.15714748,33.90355222,34.05997546,79942856,0,1
AAPL,2017-04-04 00:00:00+00:00,144.77,144.89,143.17,143.25,19891354,34.31120067,34.33964126,33.93199281,33.95095321,79565416,0,1
AAPL,2017-04-05 00:00:00+00:00,144.02,145.46,143.81,144.22,27717854,34.13344699,34.47473406,34.08367596,34.18084797,110871416,0,1
AAPL,2017-04-06 00:00:00+00:00,143.66,144.52,143.45,144.29,21149034,34.04812522,34.25194944,33.99835419,34.19743831,84596136,0,1
AAPL,2017-04-07 00:00:00+00:00,143.34,144.18,143.27,143.73,16658543,33.97228365,34.17136777,33.9556933,34.06471556,66634172,0,1
AAPL,2017-04-10 00:00:00+00:00,143.17,143.8792,142.9,143.6,18933397,33.93199281,34.1000767,33.86800149,34.03390492,75733588,0,1
AAPL,2017-04-11 00:00:00+00:00,141.63,143.35,140.06,142.94,30379376,33.56700525,33.9746537,33.19490755,33.87748168,121517504,0,1
AAPL,2017-04-12 00:00:00+00:00,141.8,142.15,141.01,141.6,20350000,33.60729609,33.69024781,33.42006221,33.55989511,81400000,0,1
AAPL,2017-04-13 00:00:00+00:00,141.05,142.38,141.05,141.91,17822880,33.42954241,33.74475894,33.42954241,33.63336663,71291520,0,1
AAPL,2017-04-17 00:00:00+00:00,141.83,141.88,140.87,141.48,16582094,33.61440624,33.62625648,33.38688152,33.53145452,66328376,0,1
AAPL,2017-04-18 00:00:00+00:00,141.2,142.04,141.11,141.41,14697544,33.46509314,33.66417727,33.4437627,33.51486417,58790176,0,1
AAPL,2017-04-19 00:00:00+00:00,140.68,142,140.45,141.88,17328375,33.34185059,33.65469707,33.28733946,33.62625648,69313500,0,1
AAPL,2017-04-20 00:00:00+00:00,142.44,142.92,141.16,141.22,23319562,33.75897923,33.87274159,33.45561295,33.46983324,93278248,0,1
AAPL,2017-04-21 00:00:00+00:00,142.27,142.68,141.85,142.44,17320928,33.7186884,33.81586041,33.61914633,33.75897923,69283712,0,1
AAPL,2017-04-24 00:00:00+00:00,143.64,143.95,143.18,143.5,17116599,34.04338512,34.11685664,33.93436286,34.01020443,68466396,0,1
AAPL,2017-04-25 00:00:00+00:00,144.53,144.9,143.87,143.91,18216472,34.25431949,34.34201131,34.09789625,34.10737645,72865888,0,1
AAPL,2017-04-26 00:00:00+00:00,143.68,144.6,143.3762,144.47,19614287,34.05286532,34.27090983,33.98086323,34.2400992,78457148,0,1
AAPL,2017-04-27 00:00:00+00:00,143.79,144.16,143.31,143.9225,13948980,34.07893586,34.16662767,33.9651735,34.11033901,55795920,0,1
AAPL,2017-04-28 00:00:00+00:00,143.65,144.3,143.27,144.09,20247187,34.04575517,34.19980836,33.9556933,34.15003733,80988748,0,1
AAPL,2017-05-01 00:00:00+00:00,146.58,147.2,144.96,145.1,32818760,34.74017955,34.8871226,34.3562316,34.38941229,131275040,0,1
AAPL,2017-05-02 00:00:00+00:00,147.51,148.09,146.84,147.54,39752670,34.96059412,35.09805697,34.80180083,34.96770427,159010680,0,1
AAPL,2017-05-03 00:00:00+00:00,147.06,147.49,144.27,145.59,45142806,34.85394191,34.95585402,34.19269821,34.50554469,180571224,0,1
AAPL,2017-05-04 00:00:00+00:00,146.53,147.14,145.81,146.52,23275690,34.72832931,34.8729023,34.55768577,34.72595926,93102760,0,1
AAPL,2017-05-05 00:00:00+00:00,148.96,148.98,146.76,146.76,26787359,35.30425124,35.30899133,34.78284044,34.78284044,107149436,0,1
AAPL,2017-05-08 00:00:00+00:00,153.01,153.7,149.03,149.03,48339210,36.26412112,36.4276545,35.32084158,35.32084158,193356840,0,1
AAPL,2017-05-09 00:00:00+00:00,153.99,154.88,153.45,153.87,35942435,36.49638593,36.7073203,36.36840328,36.46794534,143769740,0,1
AAPL,2017-05-10 00:00:00+00:00,153.26,153.94,152.11,153.63,25670456,36.32337234,36.48453568,36.0508167,36.41106416,102681824,0,1
AAPL,2017-05-11 00:00:00+00:00,153.95,154.07,152.31,152.45,25596687,36.63621882,36.6647758,36.24594017,36.27925664,102386748,0.63,1
AAPL,2017-05-12 00:00:00+00:00,156.1,156.42,154.67,154.7,32221756,37.14786462,37.22401655,36.80756067,36.81469992,128887024,0,1
AAPL,2017-05-15 00:00:00+00:00,155.7,156.65,155.05,156.01,25700983,37.05267471,37.27875076,36.89799109,37.12644689,102803932,0,1
AAPL,2017-05-16 00:00:00+00:00,155.47,156.06,154.72,155.94,19904679,36.9979405,37.13834563,36.81945941,37.10978866,79618716,0,1
AAPL,2017-05-17 00:00:00+00:00,150.25,154.57,149.71,153.6,49482818,35.7557121,36.78376319,35.62720572,36.55292765,197931272,0,1
AAPL,2017-05-18 00:00:00+00:00,152.54,153.34,151.13,151.27,33159664,36.30067437,36.4910542,35.96512992,35.99844639,132638656,0,1
AAPL,2017-05-19 00:00:00+00:00,153.06,153.98,152.63,153.38,26733798,36.42442126,36.64335807,36.3220921,36.50057319,106935192,0,1
AAPL,2017-05-22 00:00:00+00:00,153.99,154.58,152.91,154,22340069,36.64573782,36.78614294,36.38872504,36.64811756,89360276,0,1
AAPL,2017-05-23 00:00:00+00:00,153.8,154.9,153.31,154.9,19430358,36.60052261,36.86229487,36.48391496,36.86229487,77721432,0,1
AAPL,2017-05-24 00:00:00+00:00,153.34,154.17,152.67,153.84,19118319,36.4910542,36.68857328,36.33161109,36.6100416,76473276,0,1
AAPL,2017-05-25 00:00:00+00:00,153.87,154.35,153.03,153.73,19044463,36.61718084,36.73140874,36.41728202,36.58386437,76177852,0,1
AAPL,2017-05-26 00:00:00+00:00,153.61,154.24,153.31,154,21632202,36.5553074,36.70523151,36.48391496,36.64811756,86528808,0,1
AAPL,2017-05-30 00:00:00+00:00,153.67,154.43,153.33,153.42,20034934,36.56958588,36.75044672,36.48867446,36.51009219,80139736,0,1
AAPL,2017-05-31 00:00:00+00:00,152.76,154.17,152.38,153.97,23162873,36.35302883,36.68857328,36.26259841,36.64097832,92651492,0,1
AAPL,2017-06-01 00:00:00+00:00,153.18,153.33,152.22,153.17,16180143,36.45297824,36.48867446,36.22452244,36.45059849,64720572,0,1
